景點介紹,景點照,景點名,評分,評論數,類型,
https://www.tripadvisor.com.tw/Attraction_Review-g13806606-d6956699-Reviews-Guanshan_Cin_Shan_Farm-Guanshan_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/79/04/07/caption.jpg?w=500&h=400&s=1,關山親山農園,4.0 分 (共 5 分),1,農場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806512-d10391870-Reviews-Babaozhen_Park-Ershui_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/69/b0/21/getlstd-property-photo.jpg?w=500&h=400&s=1,八堡圳公园,2.0 分 (共 5 分),1,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806910-d6554140-Reviews-Fugang_Pier-Taitung_City_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c8/a4/f8/caption.jpg?w=500&h=400&s=1,富岡碼頭,3.5 分 (共 5 分),27,景點和地標 • 碼頭和木板人行道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d15768621-Reviews-Changqing_Temple-Zhongzheng_District_Taipei.html,,長慶廟,4.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808555-d6956527-Reviews-Xin_Yang_Nu_Lake-Yanchao_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/93/fe/2d/caption.jpg?w=500&h=-1&s=1,新養女湖,3.5 分 (共 5 分),3,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13808474-d6554370-Reviews-Chihsing_Tan_Katsuo_Museum-Xincheng_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a9/b3/87/caption.jpg?w=500&h=400&s=1,七星柴魚博物館,3.5 分 (共 5 分),40,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806650-d6553570-Reviews-Dazhongye_Temple-Jiji_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2b/f3/04/caption.jpg?w=500&h=-1&s=1,大眾爺廟,3.5 分 (共 5 分),4,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806867-d10399182-Reviews-Qingshuiyan_Buddhist_Monastery-Shetou_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/71/29/c0/getlstd-property-photo.jpg?w=500&h=400&s=1,社頭清水岩寺,4.0 分 (共 5 分),1,古蹟 • 宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13792508-d6554027-Reviews-Zhen_Xing_Theater-Beigang_Yunlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/85/e6/3d/photo1jpg.jpg?w=500&h=-1&s=1,振興戲院,3.5 分 (共 5 分),6,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806956-d15608469-Reviews-Wanluan_Suspension_Bridge-Wanluan_Pingtung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b4/f9/29/3d.jpg?w=500&h=400&s=1,萬鑾彩繪吊橋,3.5 分 (共 5 分),2,景點和地標 • 橋樑,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d11765538-Reviews-Jigong_Haoyifang-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/de/76/c8/caption.jpg?w=500&h=-1&s=1,急公好義坊,3.0 分 (共 5 分),5,古蹟 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806931-d6554175-Reviews-Jiu_Wan_Shi_Ba_Guai-Toucheng_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/77/d7/1e/caption.jpg?w=500&h=-1&s=1,九彎十八拐,4.0 分 (共 5 分),3,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d13387613-Reviews-Xing_Tan-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ea/d5/06/caption.jpg?w=500&h=-1&s=1,杏壇,3.5 分 (共 5 分),5,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d10797137-Reviews-Guling_Street_Avant_Garde_Theater-Zhongzheng_District_Taipei.html,,牯嶺街小劇場,4.0 分 (共 5 分),2,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806497-d20094439-Reviews-Zonglujing_Temple-East_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e1/e6/7d/caption.jpg?w=500&h=-1&s=1,總祿境下土地廟,3.5 分 (共 5 分),2,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806813-d2171372-Reviews-Wenwu_Shengmiao-Qijin_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/e6/55/4e/caption.jpg?w=500&h=-1&s=1,文武聖廟,3.0 分 (共 5 分),11,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13795606-d20001710-Reviews-Hakka_In_Chisang_Story_House-Chishang_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c6/be/b3/caption.jpg?w=500&h=400&s=1,池上地牛故事館,4.0 分 (共 5 分),1,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d8756179-Reviews-Huang_Jiexiaofang-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e5/08/45/caption.jpg?w=500&h=-1&s=1,黄氏節孝坊,3.5 分 (共 5 分),7,景點和地標 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13806427-d591578-Reviews-Dong_He_Park-Beitou_Taipei.html,,東河公園,4.0 分 (共 5 分),1,公園,
,,,,130,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13808651-d6963734-Reviews-Xi_Zhi_Old_Street-Zhonghe_New_Taipei.html,,汐止老街,4.0 分 (共 5 分),1,景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d10391338-Reviews-Jifu_Temple-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/8f/0e/22/caption.jpg?w=500&h=-1&s=1,集福宮,3.5 分 (共 5 分),3,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806499-d4355230-Reviews-National_Hsinchu_Living_Arts_Center-East_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/0a/64/3e/national-hsinchu-living.jpg?w=500&h=400&s=1,國立新竹生活美學館,4.0 分 (共 5 分),7,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808473-d6956605-Reviews-Xiluo_Theater-Xiluo_Yunlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/99/ab/f5/caption.jpg?w=500&h=400&s=1,西螺鎮西螺戲院,2.0 分 (共 5 分),7,建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d11741340-Reviews-Taipei_Sheng_Ling_Si-Zhongzheng_District_Taipei.html,,台北市聖靈寺,4.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806620-d7732185-Reviews-Ever_Spring_Eco_Farm-Hengchun_Pingtung.html,,恒春生態農場,4.0 分 (共 5 分),7,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806499-d3836059-Reviews-Hsin_Chu_City_Art_Site_of_Railway_Warehouse-East_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/79/40/76/hsin-chu-city-art-site.jpg?w=500&h=400&s=1,新竹市鐵道藝術村,3.5 分 (共 5 分),6,藝術博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d17396162-Reviews-Yi_Jian_Yang_Ru_Chang-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/64/e2/8b/caption.jpg?w=500&h=-1&s=1,益健羊乳場,3.5 分 (共 5 分),2,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13792470-d6554213-Reviews-Mudouyu-Baisha_Township_Penghu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/53/2e/97/an-beautiful-island-with.jpg?w=500&h=400&s=1,目斗嶼,4.0 分 (共 5 分),1,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808894-d19366467-Reviews-Shi_Jing_Ji-Zhushan_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/50/c7/6d/caption.jpg?w=500&h=-1&s=1,石井磯,4.5 分 (共 5 分),2,景點和地標 • 瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806867-d6955924-Reviews-Liu_Family_Mansion_Crescent_Pond-Shetou_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/06/48/08/photo1jpg.jpg?w=500&h=-1&s=1,劉宅月眉池,4.0 分 (共 5 分),1,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13806752-d3200555-Reviews-Tiebao-Nangan_Matsu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/98/99/4c/caption.jpg?w=500&h=400&s=1,鐵堡,4.5 分 (共 5 分),38,島嶼,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d10644100-Reviews-Jin_An_Gong-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/81/3d/ca/caption.jpg?w=500&h=-1&s=1,金安宮,3.5 分 (共 5 分),3,古蹟 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806499-d6973882-Reviews-Hsinchu_Jhong_Shan_Park-East_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/40/46/e6/caption.jpg?w=500&h=-1&s=1,新竹中山公園,3.5 分 (共 5 分),11,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806822-d6964041-Reviews-Aowanda_Waterfall_Zone_Trail-Ren_ai_Township_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e1/f0/da/the-waterfall-zone-trail.jpg?w=500&h=400&s=1,奧萬大瀑布,3.0 分 (共 5 分),4,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d16763161-Reviews-Nan_Chang-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ee/37/39/photo1jpg.jpg?w=500&h=-1&s=1,南昌家具街,4.0 分 (共 5 分),1,跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d15079191-Reviews-Hehuanshan_East_Peak_Trail-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e2/9e/c4/mt-hehuan-east-peak.jpg?w=500&h=400&s=1,合歡山東峰步道,5.0 分 (共 5 分),5,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806712-d6554355-Reviews-Brand_s_Health_Museum-Lukang_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/5b/15/9b/caption.jpg?w=500&h=400&s=1,白蘭氏健康博物館,3.5 分 (共 5 分),10,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806929-d6554209-Reviews-Keshu_Bridge-Tongluo_Miaoli.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d9/4c/ce/caption.jpg?w=500&h=-1&s=1,客屬大橋,2.5 分 (共 5 分),3,景點和地標 • 橋樑,
https://www.tripadvisor.com.tw/Attraction_Review-g13808474-d10509656-Reviews-Kuang_Long_Museum-Xincheng_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a6/53/2a/caption.jpg?w=500&h=400&s=1,光隆宇宙博物館,3.5 分 (共 5 分),11,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806652-d6553555-Reviews-Cing_Jiao_Temple-Jinfeng_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ba/9e/5d/caption.jpg?w=500&h=-1&s=1,清覺寺,4.0 分 (共 5 分),3,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806617-d6956053-Reviews-Sancha_Mountain-Haiduan_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ce/3e/f7/caption.jpg?w=500&h=400&s=1,三叉山,4.5 分 (共 5 分),2,山脈,
https://www.tripadvisor.com.tw/Attraction_Review-g13806581-d6553681-Reviews-Jiguopai_Church-Fuxing_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a8/57/90/caption.jpg?w=500&h=-1&s=1,基國派教堂,3.5 分 (共 5 分),14,教堂和大教堂,
https://www.tripadvisor.com.tw/Attraction_Review-g13806573-d13188472-Reviews-Fengshan_Xuan_Xin_Cheng-Fengshan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c0/96/e9/photo0jpg.jpg?w=500&h=400&s=1,鳳山縣新城,3.5 分 (共 5 分),3,古蹟 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13792460-d2417486-Reviews-Sanling_Temple-Anping_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/35/18/39/caption.jpg?w=500&h=-1&s=1,三靈殿,3.5 分 (共 5 分),4,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806931-d20226198-Reviews-Nan_Men_Fu_De_Miao-Toucheng_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/08/ef/c6/caption.jpg?w=500&h=-1&s=1,南門福德廟,4.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d8831770-Reviews-Xiangde_Temple-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9b/b6/79/xiangde-temple.jpg?w=500&h=-1&s=1,祥德寺,4.0 分 (共 5 分),31,宗教景點 • 教堂和大教堂,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d19042672-Reviews-Anhe_Park-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/61/ac/23/caption.jpg?w=500&h=-1&s=1,安和公園,3.5 分 (共 5 分),2,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806620-d554792-Reviews-Red_Wood-Hengchun_Pingtung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/60/24/00/camp.jpg?w=500&h=400&s=1,紅柴水鄉,4.5 分 (共 5 分),2,碼頭和木板人行道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806712-d6553742-Reviews-Lukang_Shiyilou-Lukang_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/18/dc/a2/caption.jpg?w=500&h=400&s=1,十宜樓,3.5 分 (共 5 分),18,景點和地標,
,,,,131,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d10391381-Reviews-Tainana_Dehua_Shrine-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/82/04/17/caption.jpg?w=500&h=-1&s=1,臺南德化堂,3.0 分 (共 5 分),5,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806888-d6554109-Reviews-Daguangu_Tunnel-Shuili_Nantou.html,,大關古隧道,3.0 分 (共 5 分),2,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806802-d12926177-Reviews-Puxin_Holy_Name_of_Jesus_Church-Puxin_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cd/53/ee/photo3jpg.jpg?w=500&h=-1&s=1,埔心羅厝天主堂,4.0 分 (共 5 分),1,教堂和大教堂,
https://www.tripadvisor.com.tw/Attraction_Review-g13795597-d17369256-Reviews-Tian_Gong_Zhi_Jing-Chenggong_Township_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/71/3e/13/caption.jpg?w=500&h=400&s=1,天空之鏡,4.5 分 (共 5 分),4,海灘,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d10391805-Reviews-Wu_Art-Changhua_City_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/39/fe/photo5jpg.jpg?w=500&h=-1&s=1,巫家捏麵館,4.0 分 (共 5 分),9,遊樂場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806427-d17591934-Reviews-Flower_Clock-Beitou_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/79/fd/8f/caption.jpg?w=500&h=-1&s=1,花鐘,3.0 分 (共 5 分),1,山脈 • 國家公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13792518-d10168959-Reviews-Zhongru_Temple_Zhongshu_Hall-Beipu_Hsinchu_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/85/f2/b5/photo1jpg.jpg?w=500&h=-1&s=1,忠恕堂,3.5 分 (共 5 分),5,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13792460-d16731636-Reviews-Anping_Canal_Park-Anping_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/36/25/63/caption.jpg?w=500&h=-1&s=1,安平運河公園,4.5 分 (共 5 分),3,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d10665558-Reviews-Gu_Fu_Ma_Temple-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/da/1a/14/caption.jpg?w=500&h=400&s=1,辜婦媽廟,3.0 分 (共 5 分),5,古蹟 • 宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d12162361-Reviews-Ci_De_Ci_Hui_Tang-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ed/a7/79/caption.jpg?w=500&h=-1&s=1,慈德慈惠堂,4.5 分 (共 5 分),2,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d6556594-Reviews-Yuyuyang_Art_Museum-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/7e/a1/a9/caption.jpg?w=500&h=-1&s=1,揚英風美術館,3.5 分 (共 5 分),4,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806573-d9707554-Reviews-Xunfeng_Baotai-Fengshan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/7a/2f/37/caption.jpg?w=500&h=-1&s=1,訓風砲台,3.5 分 (共 5 分),2,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13792389-d14116523-Reviews-Ali_Shan_Zou_Zu_Wenhua_Buluo-Alishan_Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/11/5e/a1/caption.jpg?w=500&h=400&s=1,阿里山鄒族文化部落,4.5 分 (共 5 分),2,景點和地標 • 景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d19056192-Reviews-Wulong_Park-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6a/3b/cf/caption.jpg?w=500&h=-1&s=1,五龍公園,3.5 分 (共 5 分),2,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806768-d19596182-Reviews-Neimen_Shunxian_Temple-Neimen_Kaohsiung.html,,內門順賢宮,5.0 分 (共 5 分),1,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808399-d6553876-Reviews-Singang_Da_Sing_Gong-West_District_Chiayi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6d/c7/d1/caption.jpg?w=500&h=-1&s=1,新港大興宮,4.0 分 (共 5 分),3,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d15686748-Reviews-Guting_Riverside_Park-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/45/2d/4a/caption.jpg?w=500&h=-1&s=1,古亭河濱公園,4.5 分 (共 5 分),7,水域 • 單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806929-d6553968-Reviews-Tongluo_Tinhau_Temple-Tongluo_Miaoli.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e4/94/80/caption.jpg?w=500&h=-1&s=1,銅鑼天后宮,2.5 分 (共 5 分),2,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792454-d10104281-Reviews-Sicao_Fort_Zhenhai_City-Annan_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/9c/a0/68/getlstd-property-photo.jpg?w=500&h=400&s=1,四草砲臺(鎮海城),3.0 分 (共 5 分),11,古蹟 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d19274560-Reviews-Zhongkeshuikutou_Park-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d5/b3/a0/caption.jpg?w=500&h=-1&s=1,中科水堀頭公園,5.0 分 (共 5 分),1,單車專用道 • 公園,
https://www.tripadvisor.com.tw/Attraction_Review-g1152699-d10638400-Reviews-Mao_Gong_Shi_Island_Recreation_Area-Kinmen.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f6/43/2a/caption.jpg?w=500&h=400&s=1,貓公石濱海休憩區,4.0 分 (共 5 分),4,水域 • 海灘,
https://www.tripadvisor.com.tw/Attraction_Review-g13806800-d17158107-Reviews-Cupid_Church-Puli_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2a/68/6d/wuta-2019-03-23-12-27.jpg?w=500&h=-1&s=1,月老教堂,4.5 分 (共 5 分),2,景點和地標 • 景觀徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d19055855-Reviews-Shimao_Park-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/97/11/ac/caption.jpg?w=500&h=-1&s=1,世貿公園,4.0 分 (共 5 分),2,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d12251154-Reviews-Xiao_Zhui_Lu_Trail-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ce/63/40/caption.jpg?w=500&h=400&s=1,小錐麓步道,4.0 分 (共 5 分),16,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806860-d5828121-Reviews-Cishan_Living_Cultural_Park-Shanlin_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/87/16/00/2015-7.jpg?w=500&h=400&s=1,旗山生活文化園區,4.0 分 (共 5 分),3,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806774-d13441542-Reviews-Kansai_Sub_station-North_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f2/4d/2c/photo2jpg.jpg?w=500&h=400&s=1,關西分駐所,3.0 分 (共 5 分),2,古蹟 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d12715825-Reviews-Shuiyuan_Theater-Zhongzheng_District_Taipei.html,,水源劇場,4.0 分 (共 5 分),1,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13808542-d6956280-Reviews-Siaomen_Island-Xiyu_Penghu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/84/a8/43/caption.jpg?w=500&h=400&s=1,小門嶼,4.0 分 (共 5 分),4,島嶼,
https://www.tripadvisor.com.tw/Attraction_Review-g13806622-d19683481-Reviews-Yuanzui_Mountain_Trail-Heping_District_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/a7/ad/5b/photo0jpg.jpg?w=500&h=400&s=1,鳶嘴山登山步道,4.5 分 (共 5 分),3,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806772-d8668652-Reviews-Cihuilou-Niaosong_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1c/d6/f5/caption.jpg?w=500&h=-1&s=1,慈暉樓,4.0 分 (共 5 分),1,景點和地標 • 建築物,
,,,,132,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d15674651-Reviews-Dongyue_Temple-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/45/4f/67/caption.jpg?w=500&h=400&s=1,東嶽殿,4.0 分 (共 5 分),2,建築物 • 神秘景點,
